Edad,Sexo,Mayor nivel educativo,Ingreso anual,AÒos de xperiencia laboral,Estado de vivienda,Monto solicitado,Destino de los fondos,Tasa de interÈs,Porcentaje del ingreso,Plazo en aÒos,Puntaje,PrÈstamos previos impagos,Estado
28,FEMENINO,MAESTRÌA,96608,5,INQUILINO,7010,EDUCACION,12.41,0.07,3,701,SI,RECHAZADO
31,FEMENINO,SECUNDARIO,45677,8,INQUILINO,8000,EDUCACION,8.12,0.18,6,642,SI,RECHAZADO
30,MASCULINO,SECUNDARIO,56336,8,INQUILINO,5000,EDUCACION,11.01,0.09,8,609,SI,RECHAZADO
26,MASCULINO,TERCIARIO,138837,2,HIPOTECA,24000,VIVIENDA,9.78,0.17,3,679,SI,RECHAZADO
22,FEMENINO,UNIVERSITARIO,105704,1,HIPOTECA,25000,VIVIENDA,13.08,0.24,3,634,NO,RECHAZADO
26,MASCULINO,UNIVERSITARIO,61142,3,INQUILINO,13000,SALUD,11.69,0.21,3,717,SI,RECHAZADO
33,FEMENINO,TERCIARIO,444306,7,HIPOTECA,5443,VIVIENDA,8.3,0.01,10,702,NO,RECHAZADO
29,FEMENINO,TERCIARIO,84801,7,HIPOTECA,5000,PERSONAL,11.34,0.06,7,631,SI,RECHAZADO
26,MASCULINO,SECUNDARIO,61058,2,HIPOTECA,3538,PERSONAL,8.78,0.06,6,629,NO,RECHAZADO
26,MASCULINO,UNIVERSITARIO,101745,1,HIPOTECA,10166,DEUDAS,12.28,0.1,5,707,NO,RECHAZADO
23,FEMENINO,TERCIARIO,108861,1,INQUILINO,7000,PERSONAL,11,0.06,3,662,NO,RECHAZADO
26,FEMENINO,UNIVERSITARIO,60013,1,INQUILINO,11000,EMPRESA,12.11,0.18,7,675,SI,RECHAZADO
30,FEMENINO,TERCIARIO,73027,6,INQUILINO,5500,VIVIENDA,8.58,0.08,9,703,NO,RECHAZADO
61,MASCULINO,SECUNDARIO,128603,41,HIPOTECA,11502,EDUCACION,12.44,0.09,22,741,SI,RECHAZADO
23,MASCULINO,SECUNDARIO,107224,2,HIPOTECA,2974,SALUD,6.55,0.03,3,631,SI,RECHAZADO
25,FEMENINO,MAESTRÌA,87411,4,HIPOTECA,16000,EDUCACION,9.21,0.18,4,634,SI,RECHAZADO
28,MASCULINO,SECUNDARIO,87488,4,INQUILINO,3000,VIVIENDA,8.91,0.03,4,570,NO,RECHAZADO
23,MASCULINO,UNIVERSITARIO,61701,0,INQUILINO,2752,DEUDAS,9.02,0.04,2,541,SI,RECHAZADO
29,MASCULINO,SECUNDARIO,265757,9,HIPOTECA,9694,DEUDAS,11.79,0.04,4,583,SI,RECHAZADO
23,FEMENINO,UNIVERSITARIO,48984,0,INQUILINO,2800,DEUDAS,8.35,0.06,4,703,NO,RECHAZADO
30,MASCULINO,TERCIARIO,31939,8,INQUILINO,6500,SALUD,11.65,0.2,10,619,NO,RECHAZADO
25,MASCULINO,SECUNDARIO,60981,0,INQUILINO,15000,EMPRESA,11.06,0.25,2,626,SI,RECHAZADO
29,FEMENINO,SECUNDARIO,139272,8,HIPOTECA,5000,VIVIENDA,6.32,0.04,9,635,SI,RECHAZADO
24,FEMENINO,MAESTRÌA,105469,4,HIPOTECA,3942,EDUCACION,6.41,0.04,3,591,SI,RECHAZADO
26,FEMENINO,UNIVERSITARIO,157128,5,HIPOTECA,20000,PERSONAL,13.34,0.13,3,652,SI,RECHAZADO
27,FEMENINO,TERCIARIO,78889,3,INQUILINO,6000,EDUCACION,15.47,0.08,5,655,SI,RECHAZADO
29,FEMENINO,TERCIARIO,145276,5,HIPOTECA,20000,PERSONAL,11.56,0.14,6,545,SI,RECHAZADO
28,MASCULINO,UNIVERSITARIO,44385,6,INQUILINO,6000,EDUCACION,13.75,0.14,8,618,NO,RECHAZADO
47,MASCULINO,TERCIARIO,45420,24,HIPOTECA,7400,PERSONAL,8,0.16,15,689,SI,RECHAZADO
23,FEMENINO,UNIVERSITARIO,79253,0,INQUILINO,7000,EDUCACION,11.16,0.09,4,574,SI,RECHAZADO
23,MASCULINO,TERCIARIO,73066,3,INQUILINO,15000,EDUCACION,11.08,0.21,4,586,SI,RECHAZADO
28,MASCULINO,UNIVERSITARIO,48968,4,INQUILINO,6500,EMPRESA,11.05,0.13,6,671,SI,RECHAZADO
27,MASCULINO,SECUNDARIO,62193,5,HIPOTECA,8400,VIVIENDA,10.78,0.14,5,669,NO,RECHAZADO
28,FEMENINO,TERCIARIO,76686,7,INQUILINO,4200,VIVIENDA,6.12,0.05,5,646,SI,RECHAZADO
27,FEMENINO,MAESTRÌA,121054,6,HIPOTECA,10000,EMPRESA,7.5,0.08,5,485,SI,RECHAZADO
23,MASCULINO,TERCIARIO,63670,0,HIPOTECA,6000,EDUCACION,10.96,0.09,3,670,NO,RECHAZADO
23,FEMENINO,TERCIARIO,44005,0,HIPOTECA,1000,SALUD,10.81,0.02,3,603,SI,RECHAZADO
28,MASCULINO,UNIVERSITARIO,29810,2,HIPOTECA,6229,EMPRESA,12.61,0.21,7,613,SI,RECHAZADO
25,FEMENINO,MAESTRÌA,97136,3,INQUILINO,4000,DEUDAS,18.2,0.04,4,631,SI,RECHAZADO
27,MASCULINO,SECUNDARIO,293957,5,HIPOTECA,14529,EMPRESA,13.1,0.05,5,654,SI,RECHAZADO
25,MASCULINO,SECUNDARIO,61263,3,HIPOTECA,15000,DEUDAS,16.15,0.24,4,632,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,43053,2,INQUILINO,10000,SALUD,8.12,0.23,3,669,NO,RECHAZADO
25,FEMENINO,SECUNDARIO,53873,5,HIPOTECA,6376,EDUCACION,10.99,0.12,3,630,SI,RECHAZADO
28,FEMENINO,SECUNDARIO,102905,7,HIPOTECA,9073,PERSONAL,7.59,0.09,10,641,SI,RECHAZADO
31,FEMENINO,TERCIARIO,55949,6,INQUILINO,11227,DEUDAS,14.12,0.2,6,697,SI,RECHAZADO
28,MASCULINO,TERCIARIO,78249,7,INQUILINO,12000,PERSONAL,11.38,0.15,5,624,SI,RECHAZADO
23,FEMENINO,TERCIARIO,48435,0,HIPOTECA,6000,EDUCACION,7.88,0.12,3,601,SI,RECHAZADO
23,MASCULINO,TERCIARIO,60964,0,PROPIETARIO,3600,EDUCACION,6.46,0.06,3,564,NO,RECHAZADO
32,FEMENINO,TERCIARIO,65810,9,HIPOTECA,8500,EMPRESA,7.65,0.13,6,633,SI,RECHAZADO
30,FEMENINO,UNIVERSITARIO,173713,9,HIPOTECA,5114,DEUDAS,16.96,0.03,7,694,NO,RECHAZADO
28,MASCULINO,SECUNDARIO,42133,4,PROPIETARIO,16743,PERSONAL,10.13,0.4,7,662,SI,RECHAZADO
24,FEMENINO,UNIVERSITARIO,63350,0,INQUILINO,8000,EDUCACION,8.34,0.13,4,644,NO,RECHAZADO
29,MASCULINO,UNIVERSITARIO,49343,6,INQUILINO,3000,SALUD,7.07,0.06,10,631,SI,RECHAZADO
26,FEMENINO,TERCIARIO,133030,5,HIPOTECA,20000,EDUCACION,8.85,0.15,3,632,SI,RECHAZADO
24,FEMENINO,TERCIARIO,58560,1,INQUILINO,2161,VIVIENDA,14.77,0.04,4,652,SI,RECHAZADO
25,MASCULINO,SECUNDARIO,108900,2,INQUILINO,2500,EDUCACION,13.09,0.02,4,577,SI,RECHAZADO
37,MASCULINO,SECUNDARIO,89974,12,HIPOTECA,7166,SALUD,6.62,0.08,11,539,SI,RECHAZADO
23,MASCULINO,MAESTRÌA,40547,2,INQUILINO,9000,SALUD,10.46,0.22,3,646,NO,RECHAZADO
33,FEMENINO,TERCIARIO,90938,12,INQUILINO,15000,VIVIENDA,11.17,0.16,10,646,NO,RECHAZADO
24,FEMENINO,TERCIARIO,69368,1,INQUILINO,4819,VIVIENDA,10.52,0.07,4,640,NO,RECHAZADO
29,FEMENINO,SECUNDARIO,73128,6,HIPOTECA,5000,DEUDAS,11.01,0.07,7,596,SI,RECHAZADO
24,FEMENINO,SECUNDARIO,72029,0,HIPOTECA,2000,PERSONAL,5.55,0.03,3,660,SI,RECHAZADO
24,FEMENINO,TERCIARIO,71801,0,HIPOTECA,3597,DEUDAS,7.56,0.05,3,651,SI,RECHAZADO
32,FEMENINO,UNIVERSITARIO,31292,9,INQUILINO,3000,DEUDAS,12.69,0.1,6,625,SI,RECHAZADO
40,MASCULINO,SECUNDARIO,144908,17,INQUILINO,12000,SALUD,5.81,0.08,12,569,SI,RECHAZADO
24,MASCULINO,UNIVERSITARIO,96998,2,INQUILINO,20000,EMPRESA,13.06,0.21,4,673,NO,RECHAZADO
31,MASCULINO,SECUNDARIO,40120,8,INQUILINO,5000,SALUD,11.01,0.12,6,621,NO,RECHAZADO
28,FEMENINO,UNIVERSITARIO,51898,5,INQUILINO,6000,SALUD,8.5,0.12,8,649,NO,RECHAZADO
22,MASCULINO,TERCIARIO,36891,1,HIPOTECA,6500,DEUDAS,13.85,0.18,3,581,SI,RECHAZADO
37,MASCULINO,SECUNDARIO,97056,15,HIPOTECA,7745,VIVIENDA,9.79,0.08,8,625,SI,RECHAZADO
24,MASCULINO,SECUNDARIO,55782,3,INQUILINO,11000,DEUDAS,11.04,0.2,3,632,SI,RECHAZADO
25,MASCULINO,MAESTRÌA,136746,6,HIPOTECA,25000,PERSONAL,11.61,0.18,6,658,NO,RECHAZADO
25,FEMENINO,TERCIARIO,114978,1,HIPOTECA,20000,VIVIENDA,11.67,0.17,3,672,SI,RECHAZADO
27,FEMENINO,TERCIARIO,26266,6,PROPIETARIO,7350,VIVIENDA,12.07,0.28,5,501,SI,RECHAZADO
30,MASCULINO,MAESTRÌA,60880,6,INQUILINO,3000,VIVIENDA,13.1,0.05,10,733,NO,RECHAZADO
24,MASCULINO,UNIVERSITARIO,65605,0,HIPOTECA,3000,DEUDAS,9.68,0.05,3,637,NO,RECHAZADO
26,MASCULINO,TERCIARIO,205154,5,INQUILINO,12052,EMPRESA,12.02,0.06,8,672,SI,RECHAZADO
26,MASCULINO,UNIVERSITARIO,94578,1,HIPOTECA,18000,EDUCACION,13.44,0.19,3,460,SI,RECHAZADO
25,FEMENINO,UNIVERSITARIO,80549,4,HIPOTECA,20000,PERSONAL,10.4,0.25,7,691,NO,RECHAZADO
23,MASCULINO,TERCIARIO,81042,0,HIPOTECA,24775,EMPRESA,15.44,0.31,4,624,SI,RECHAZADO
27,FEMENINO,MAESTRÌA,79022,4,HIPOTECA,2000,SALUD,9.37,0.03,5,671,NO,RECHAZADO
28,MASCULINO,MAESTRÌA,32073,2,HIPOTECA,5000,SALUD,11.12,0.16,7,682,SI,RECHAZADO
26,MASCULINO,SECUNDARIO,120873,5,HIPOTECA,5000,EDUCACION,8.79,0.04,4,634,SI,RECHAZADO
30,FEMENINO,UNIVERSITARIO,42803,7,PROPIETARIO,3600,PERSONAL,12.69,0.08,7,684,SI,RECHAZADO
27,MASCULINO,SECUNDARIO,144965,7,HIPOTECA,6000,PERSONAL,13.72,0.04,10,630,SI,RECHAZADO
23,MASCULINO,SECUNDARIO,51294,2,HIPOTECA,7000,EDUCACION,10.84,0.14,3,613,SI,RECHAZADO
27,MASCULINO,MAESTRÌA,132929,7,HIPOTECA,25000,VIVIENDA,12.26,0.19,5,672,SI,RECHAZADO
21,MASCULINO,TERCIARIO,78854,0,INQUILINO,4800,VIVIENDA,10.27,0.06,3,660,NO,RECHAZADO
35,MASCULINO,MAESTRÌA,117276,12,HIPOTECA,25000,EMPRESA,16.97,0.21,8,680,NO,RECHAZADO
36,FEMENINO,UNIVERSITARIO,120748,13,HIPOTECA,6000,EDUCACION,8.13,0.05,15,690,NO,RECHAZADO
22,FEMENINO,MAESTRÌA,31150,1,PROPIETARIO,11100,EDUCACION,9.63,0.36,3,646,SI,RECHAZADO
31,MASCULINO,TERCIARIO,41430,8,INQUILINO,9000,PERSONAL,7.76,0.22,6,564,SI,RECHAZADO
34,FEMENINO,MAESTRÌA,180775,10,HIPOTECA,20000,PERSONAL,11.82,0.11,8,567,SI,RECHAZADO
23,MASCULINO,MAESTRÌA,177269,1,HIPOTECA,24884,DEUDAS,10.34,0.14,3,583,SI,RECHAZADO
32,MASCULINO,UNIVERSITARIO,51444,13,INQUILINO,5000,SALUD,10.2,0.1,9,620,NO,RECHAZADO
26,FEMENINO,SECUNDARIO,78656,5,INQUILINO,3000,DEUDAS,6.17,0.04,3,628,SI,RECHAZADO
28,FEMENINO,TERCIARIO,87480,6,HIPOTECA,16000,EDUCACION,10.72,0.18,5,699,NO,RECHAZADO
26,FEMENINO,UNIVERSITARIO,94374,2,HIPOTECA,8355,DEUDAS,7.08,0.09,4,672,SI,RECHAZADO
31,MASCULINO,UNIVERSITARIO,138821,5,HIPOTECA,20000,EDUCACION,15.92,0.14,6,692,NO,RECHAZADO
25,FEMENINO,MAESTRÌA,51257,1,HIPOTECA,9000,EMPRESA,7.26,0.18,3,643,NO,RECHAZADO
23,FEMENINO,UNIVERSITARIO,37015,0,PROPIETARIO,3000,PERSONAL,11.46,0.08,2,686,NO,RECHAZADO
28,MASCULINO,MAESTRÌA,138842,7,HIPOTECA,5000,DEUDAS,9.27,0.04,6,687,SI,RECHAZADO
28,MASCULINO,UNIVERSITARIO,85071,3,HIPOTECA,12000,VIVIENDA,10.99,0.14,8,676,NO,RECHAZADO
23,MASCULINO,UNIVERSITARIO,32430,2,INQUILINO,4798,EMPRESA,10.99,0.15,4,626,NO,RECHAZADO
24,MASCULINO,UNIVERSITARIO,66853,1,INQUILINO,7200,DEUDAS,11.92,0.11,3,658,NO,RECHAZADO
43,MASCULINO,UNIVERSITARIO,41708,18,INQUILINO,8000,DEUDAS,9.62,0.19,15,720,SI,RECHAZADO
31,MASCULINO,SECUNDARIO,37447,11,INQUILINO,4799,EDUCACION,12.29,0.13,8,677,NO,RECHAZADO
31,FEMENINO,UNIVERSITARIO,60910,9,INQUILINO,12000,EMPRESA,6.03,0.2,6,618,NO,RECHAZADO
30,MASCULINO,UNIVERSITARIO,18754,7,INQUILINO,2000,EMPRESA,8.14,0.11,6,682,SI,RECHAZADO
24,MASCULINO,SECUNDARIO,156665,0,HIPOTECA,15000,EMPRESA,14.03,0.1,4,533,SI,RECHAZADO
24,FEMENINO,SECUNDARIO,139080,4,HIPOTECA,24080,EDUCACION,9,0.17,3,631,NO,RECHAZADO
30,MASCULINO,TERCIARIO,110077,7,HIPOTECA,18374,VIVIENDA,12.06,0.17,7,621,NO,RECHAZADO
24,MASCULINO,SECUNDARIO,40772,0,INQUILINO,1777,EDUCACION,11.46,0.04,5,581,NO,RECHAZADO
22,FEMENINO,SECUNDARIO,47267,0,INQUILINO,4913,SALUD,10.33,0.1,3,584,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,53829,3,INQUILINO,4838,VIVIENDA,7.77,0.09,9,679,SI,RECHAZADO
40,MASCULINO,SECUNDARIO,36865,14,INQUILINO,8904,SALUD,6.94,0.24,17,605,SI,RECHAZADO
23,MASCULINO,TERCIARIO,63004,0,HIPOTECA,5000,SALUD,8.78,0.08,3,608,NO,RECHAZADO
26,MASCULINO,UNIVERSITARIO,118664,5,HIPOTECA,1994,PERSONAL,7.63,0.02,3,627,SI,RECHAZADO
22,MASCULINO,UNIVERSITARIO,82832,0,HIPOTECA,16231,DEUDAS,11.2,0.2,3,613,SI,RECHAZADO
31,MASCULINO,TERCIARIO,104443,9,HIPOTECA,8000,SALUD,9.47,0.08,7,669,NO,RECHAZADO
24,FEMENINO,TERCIARIO,81320,1,INQUILINO,12000,EDUCACION,12.41,0.15,6,596,SI,RECHAZADO
40,MASCULINO,TERCIARIO,26633,18,INQUILINO,1500,SALUD,11.12,0.06,16,672,SI,RECHAZADO
31,FEMENINO,SECUNDARIO,78950,10,HIPOTECA,4500,SALUD,15.32,0.06,10,571,SI,RECHAZADO
26,MASCULINO,SECUNDARIO,70724,7,INQUILINO,5000,VIVIENDA,12,0.07,5,539,SI,RECHAZADO
26,FEMENINO,UNIVERSITARIO,35810,2,INQUILINO,1000,EDUCACION,6.17,0.03,4,636,NO,RECHAZADO
28,MASCULINO,UNIVERSITARIO,102553,4,HIPOTECA,6000,DEUDAS,8.61,0.06,7,661,NO,RECHAZADO
25,FEMENINO,UNIVERSITARIO,72896,2,HIPOTECA,1500,SALUD,13.33,0.02,5,631,SI,RECHAZADO
32,FEMENINO,SECUNDARIO,63176,11,HIPOTECA,20000,SALUD,10.99,0.32,9,669,NO,RECHAZADO
26,MASCULINO,UNIVERSITARIO,70408,6,INQUILINO,6000,VIVIENDA,12.05,0.09,4,671,NO,RECHAZADO
24,MASCULINO,SECUNDARIO,70729,2,INQUILINO,15000,SALUD,10.41,0.21,4,651,SI,RECHAZADO
25,MASCULINO,SECUNDARIO,58701,0,HIPOTECA,4000,SALUD,5.9,0.07,4,576,SI,RECHAZADO
26,MASCULINO,TERCIARIO,48787,0,HIPOTECA,14765,VIVIENDA,12.62,0.3,9,604,SI,RECHAZADO
24,MASCULINO,MAESTRÌA,90640,3,HIPOTECA,12000,VIVIENDA,14.14,0.13,4,569,SI,RECHAZADO
24,FEMENINO,MAESTRÌA,64024,1,HIPOTECA,7000,VIVIENDA,6.3,0.11,4,652,SI,RECHAZADO
23,MASCULINO,UNIVERSITARIO,78900,0,INQUILINO,7000,EDUCACION,12.18,0.09,4,545,SI,RECHAZADO
32,FEMENINO,TERCIARIO,46688,9,INQUILINO,10000,SALUD,8.77,0.21,7,600,SI,RECHAZADO
32,MASCULINO,SECUNDARIO,224619,9,HIPOTECA,10000,SALUD,15.27,0.04,10,555,SI,RECHAZADO
21,MASCULINO,TERCIARIO,93233,0,HIPOTECA,24213,EDUCACION,11.56,0.26,3,592,SI,RECHAZADO
24,MASCULINO,UNIVERSITARIO,47063,2,PROPIETARIO,12000,EMPRESA,10.38,0.25,4,526,SI,RECHAZADO
25,MASCULINO,UNIVERSITARIO,60834,0,INQUILINO,7000,EDUCACION,9.48,0.12,3,680,SI,RECHAZADO
24,MASCULINO,TERCIARIO,69314,3,HIPOTECA,9000,EDUCACION,7.36,0.13,3,632,SI,RECHAZADO
24,MASCULINO,SECUNDARIO,92908,2,HIPOTECA,4000,PERSONAL,11.94,0.04,3,667,NO,RECHAZADO
32,MASCULINO,UNIVERSITARIO,87679,10,HIPOTECA,6566,DEUDAS,10.4,0.07,8,601,SI,RECHAZADO
31,MASCULINO,TERCIARIO,66979,6,HIPOTECA,6500,VIVIENDA,11.5,0.1,10,521,SI,RECHAZADO
38,FEMENINO,SECUNDARIO,89777,13,HIPOTECA,7059,EMPRESA,8.95,0.08,12,695,SI,RECHAZADO
25,MASCULINO,MAESTRÌA,101643,2,HIPOTECA,20000,PERSONAL,13.76,0.2,2,662,NO,RECHAZADO
29,MASCULINO,TERCIARIO,103343,7,HIPOTECA,18000,EDUCACION,12.65,0.17,9,565,SI,RECHAZADO
47,MASCULINO,DOCTORADO,49018,21,INQUILINO,3600,EDUCACION,7.95,0.07,18,727,NO,RECHAZADO
30,MASCULINO,TERCIARIO,63402,4,INQUILINO,7000,VIVIENDA,10.42,0.11,8,583,SI,RECHAZADO
22,MASCULINO,SECUNDARIO,139056,0,HIPOTECA,20000,DEUDAS,10.68,0.14,4,618,SI,RECHAZADO
25,MASCULINO,SECUNDARIO,46839,2,INQUILINO,6892,EDUCACION,7.6,0.15,3,551,SI,RECHAZADO
23,FEMENINO,TERCIARIO,108820,2,INQUILINO,5000,PERSONAL,15.39,0.05,4,495,SI,RECHAZADO
24,FEMENINO,MAESTRÌA,63511,3,INQUILINO,8400,EMPRESA,6.45,0.13,4,691,SI,RECHAZADO
23,MASCULINO,SECUNDARIO,50436,0,HIPOTECA,6000,EDUCACION,8.15,0.12,4,692,SI,RECHAZADO
29,FEMENINO,UNIVERSITARIO,44134,9,HIPOTECA,4800,EMPRESA,12.44,0.11,9,663,SI,RECHAZADO
28,MASCULINO,SECUNDARIO,77789,6,HIPOTECA,3086,EDUCACION,8.62,0.04,6,655,SI,RECHAZADO
24,MASCULINO,MAESTRÌA,45615,1,INQUILINO,10000,EDUCACION,8.41,0.22,3,649,SI,RECHAZADO
34,FEMENINO,UNIVERSITARIO,180924,10,HIPOTECA,6000,DEUDAS,6.24,0.03,10,703,NO,RECHAZADO
31,FEMENINO,MAESTRÌA,72748,9,HIPOTECA,18341,EDUCACION,15.66,0.25,10,728,NO,RECHAZADO
30,FEMENINO,SECUNDARIO,72923,10,INQUILINO,7200,VIVIENDA,6.76,0.1,8,592,SI,RECHAZADO
24,FEMENINO,SECUNDARIO,103172,3,HIPOTECA,9600,PERSONAL,11.92,0.09,4,591,SI,RECHAZADO
25,MASCULINO,UNIVERSITARIO,52733,5,INQUILINO,8000,EMPRESA,8.99,0.15,4,631,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,55672,5,HIPOTECA,6477,PERSONAL,10.51,0.12,5,684,SI,RECHAZADO
26,FEMENINO,SECUNDARIO,114988,3,HIPOTECA,6558,PERSONAL,7.93,0.06,4,607,SI,RECHAZADO
23,MASCULINO,SECUNDARIO,103154,0,INQUILINO,10000,PERSONAL,6.17,0.1,4,641,SI,RECHAZADO
42,FEMENINO,SECUNDARIO,85035,20,INQUILINO,12000,VIVIENDA,11.03,0.14,17,678,NO,RECHAZADO
23,MASCULINO,UNIVERSITARIO,35494,0,HIPOTECA,10231,EMPRESA,14.47,0.29,2,588,NO,RECHAZADO
23,MASCULINO,MAESTRÌA,75164,0,HIPOTECA,13000,VIVIENDA,12.25,0.17,4,695,SI,RECHAZADO
24,MASCULINO,SECUNDARIO,108590,3,INQUILINO,12000,DEUDAS,7.93,0.11,3,563,SI,RECHAZADO
30,MASCULINO,MAESTRÌA,97550,10,INQUILINO,10000,EMPRESA,7.99,0.1,6,515,SI,RECHAZADO
30,MASCULINO,SECUNDARIO,87344,7,HIPOTECA,6532,EDUCACION,9.81,0.07,7,663,SI,RECHAZADO
28,MASCULINO,SECUNDARIO,108832,6,HIPOTECA,12000,EDUCACION,8.15,0.11,8,548,NO,RECHAZADO
29,MASCULINO,TERCIARIO,102105,6,INQUILINO,5928,EMPRESA,8.71,0.06,9,684,NO,RECHAZADO
29,MASCULINO,UNIVERSITARIO,127046,8,INQUILINO,24000,EMPRESA,11.57,0.19,6,615,SI,RECHAZADO
25,FEMENINO,SECUNDARIO,74253,3,INQUILINO,5110,SALUD,10.03,0.07,3,619,NO,RECHAZADO
24,FEMENINO,MAESTRÌA,96551,0,PROPIETARIO,25123,PERSONAL,10.38,0.26,3,620,SI,RECHAZADO
28,FEMENINO,UNIVERSITARIO,40689,5,INQUILINO,7563,PERSONAL,10.76,0.19,9,715,NO,RECHAZADO
29,MASCULINO,UNIVERSITARIO,162898,3,HIPOTECA,11000,EMPRESA,9.79,0.07,8,704,NO,RECHAZADO
27,FEMENINO,DOCTORADO,249925,1,INQUILINO,22000,PERSONAL,10.62,0.09,6,653,SI,RECHAZADO
23,FEMENINO,TERCIARIO,54877,0,INQUILINO,11259,PERSONAL,12.29,0.21,2,516,SI,RECHAZADO
28,MASCULINO,UNIVERSITARIO,116090,4,INQUILINO,15000,EDUCACION,10.23,0.13,6,641,NO,RECHAZADO
31,FEMENINO,SECUNDARIO,51503,5,INQUILINO,8447,SALUD,8.92,0.16,8,578,NO,RECHAZADO
30,MASCULINO,DOCTORADO,118180,8,HIPOTECA,16000,DEUDAS,9.5,0.14,4,626,NO,RECHAZADO
25,MASCULINO,UNIVERSITARIO,80568,4,HIPOTECA,4390,EDUCACION,7.49,0.05,4,684,SI,RECHAZADO
33,MASCULINO,TERCIARIO,115133,6,HIPOTECA,4000,PERSONAL,6.96,0.03,9,637,NO,RECHAZADO
24,MASCULINO,TERCIARIO,54390,3,PROPIETARIO,17000,VIVIENDA,8.58,0.31,2,639,NO,RECHAZADO
35,MASCULINO,UNIVERSITARIO,120910,9,HIPOTECA,3000,DEUDAS,8.36,0.02,10,560,NO,RECHAZADO
30,FEMENINO,TERCIARIO,158840,9,HIPOTECA,7500,PERSONAL,10.67,0.05,7,670,SI,RECHAZADO
29,MASCULINO,UNIVERSITARIO,67418,6,HIPOTECA,23700,DEUDAS,8.2,0.35,6,585,SI,RECHAZADO
27,FEMENINO,UNIVERSITARIO,297898,5,INQUILINO,18000,EDUCACION,15.23,0.06,7,692,NO,RECHAZADO
27,MASCULINO,TERCIARIO,37105,4,INQUILINO,4200,EMPRESA,10.91,0.11,7,523,SI,RECHAZADO
23,MASCULINO,TERCIARIO,26785,2,PROPIETARIO,6000,EMPRESA,15.23,0.22,4,657,SI,RECHAZADO
33,FEMENINO,TERCIARIO,67217,10,INQUILINO,3600,DEUDAS,6.98,0.05,7,690,NO,RECHAZADO
33,MASCULINO,SECUNDARIO,232536,5,HIPOTECA,5366,DEUDAS,8.29,0.02,10,562,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,72949,5,INQUILINO,12000,VIVIENDA,13.21,0.16,6,694,SI,RECHAZADO
24,FEMENINO,UNIVERSITARIO,40032,5,INQUILINO,4000,DEUDAS,11.19,0.1,2,575,SI,RECHAZADO
40,MASCULINO,SECUNDARIO,48879,18,PROPIETARIO,13750,SALUD,8.88,0.28,16,635,SI,RECHAZADO
24,MASCULINO,UNIVERSITARIO,61226,0,INQUILINO,14000,EMPRESA,9.76,0.23,3,654,SI,RECHAZADO
28,FEMENINO,UNIVERSITARIO,32119,4,INQUILINO,6000,PERSONAL,7.15,0.19,6,596,NO,RECHAZADO
39,MASCULINO,SECUNDARIO,80515,17,HIPOTECA,5601,SALUD,6.47,0.07,12,617,NO,RECHAZADO
23,MASCULINO,TERCIARIO,115126,0,HIPOTECA,10000,PERSONAL,7.96,0.09,4,577,SI,RECHAZADO
24,MASCULINO,SECUNDARIO,90694,4,INQUILINO,12000,PERSONAL,12.53,0.13,4,592,SI,RECHAZADO
26,MASCULINO,MAESTRÌA,72987,2,HIPOTECA,5000,PERSONAL,7.43,0.07,5,622,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,84938,1,INQUILINO,5600,DEUDAS,8.98,0.07,5,657,NO,RECHAZADO
33,MASCULINO,SECUNDARIO,58822,13,INQUILINO,3600,EMPRESA,8.46,0.06,7,623,SI,RECHAZADO
36,MASCULINO,TERCIARIO,9595,11,INQUILINO,912,EDUCACION,11.06,0.1,12,620,SI,RECHAZADO
29,MASCULINO,MAESTRÌA,72900,5,INQUILINO,17000,PERSONAL,14.12,0.23,9,617,SI,RECHAZADO
33,FEMENINO,MAESTRÌA,84614,10,INQUILINO,2469,DEUDAS,15.16,0.03,11,664,SI,RECHAZADO
24,MASCULINO,UNIVERSITARIO,46583,0,INQUILINO,8000,EDUCACION,12.76,0.17,4,644,SI,RECHAZADO
24,MASCULINO,UNIVERSITARIO,84901,1,HIPOTECA,9766,EDUCACION,13.55,0.12,3,656,NO,RECHAZADO
25,FEMENINO,SECUNDARIO,92611,1,HIPOTECA,5000,EDUCACION,10.07,0.05,3,609,NO,RECHAZADO
28,MASCULINO,MAESTRÌA,87251,4,HIPOTECA,18000,PERSONAL,11.88,0.21,8,617,NO,RECHAZADO
25,FEMENINO,SECUNDARIO,37192,3,HIPOTECA,8000,VIVIENDA,6.55,0.22,3,564,SI,RECHAZADO
31,FEMENINO,TERCIARIO,241190,10,HIPOTECA,18806,EMPRESA,11.67,0.08,9,554,SI,RECHAZADO
26,MASCULINO,MAESTRÌA,135583,5,HIPOTECA,3302,DEUDAS,8.57,0.02,7,556,NO,RECHAZADO
37,MASCULINO,TERCIARIO,51262,8,INQUILINO,5000,SALUD,7.43,0.1,11,541,SI,RECHAZADO
24,FEMENINO,SECUNDARIO,54853,2,INQUILINO,6000,EDUCACION,11.01,0.11,3,624,SI,RECHAZADO
